"Hill.0";"Hill.1";"Hill.2";"forecasted_step"
28;16.169776113249;11.2778936905519;41
23;10.8304349964374;6.90819513539697;42
27;5.13243608675539;2.56561465501883;43
31;10.8686004485688;4.82934222862545;44
22;11.480300273041;9.0280718553424;45
20;11.2251829748533;7.33477663756447;46
27;6.36883801213251;2.92689640584076;47
33;8.85245437591868;3.6565302077766;48
28;16.2099463152907;11.3061004249429;49
23;10.8405631599101;6.911401467331;50
27;5.13448634033833;2.56626854854821;51
31;10.8672306914664;4.82902137977833;52
22;11.4848910643045;9.02998039190277;53
20;11.2257748163148;7.33736366917945;54
27;6.36934274055199;2.92576327695538;55
33;8.85521855159237;3.65767837431999;56
28;16.2130346772275;11.3092476985784;57
23;10.8436982352843;6.91305873272166;58
27;5.13610726412325;2.56659834297365;59
31;10.8654162067355;4.82852486197755;60
22;11.4889560173493;9.03156550393946;61
20;11.2258679188472;7.33934081194614;62
27;6.37002491942605;2.92496766830155;63
33;8.85737149126472;3.65857449211507;64
28;16.2156639596652;11.3119402933643;65
23;10.8458931730231;6.91428767390447;66
27;5.13752848290031;2.5668706171266;67
30;10.8638048304362;4.82807156355374;68
23;11.4935116416771;9.03302471548124;69
20;11.2256201848632;7.3409267786195;70
27;6.37064272186145;2.92431191768656;71
33;8.85906230406891;3.65928281573918;72
28;16.2179414089637;11.3142630165449;73
23;10.8473830950591;6.91510788486536;74
27;5.1387870099288;2.56709571309161;75
30;10.8629470544361;4.82768766320512;76
23;11.4980029263281;9.03434570570059;77
20;11.2250489197891;7.34214479012045;78
27;6.37118784438817;2.92375424683276;79
33;8.86037319124552;3.65983646230304;80
